1704970033378,222,HTTP Request,200,OK,Thread Group 1-42,text,true,,6003,118,9,9,https://web.whatsapp.com/,221,0,128
1704970033407,227,HTTP Request,200,OK,Thread Group 1-43,text,true,,6003,118,9,9,https://web.whatsapp.com/,226,0,132
1704970033437,238,HTTP Request,200,OK,Thread Group 1-44,text,true,,6003,118,9,9,https://web.whatsapp.com/,237,0,138
1704970033469,219,HTTP Request,200,OK,Thread Group 1-45,text,true,,6003,118,9,9,https://web.whatsapp.com/,218,0,127
1704970033109,608,HTTP Request,200,OK,Thread Group 1-33,text,true,,6003,118,9,9,https://web.whatsapp.com/,221,0,130
1704970033527,242,HTTP Request,200,OK,Thread Group 1-47,text,true,,6003,118,10,10,https://web.whatsapp.com/,241,0,139
1704970033557,221,HTTP Request,200,OK,Thread Group 1-48,text,true,,6003,118,9,9,https://web.whatsapp.com/,221,0,128
1704970033498,308,HTTP Request,200,OK,Thread Group 1-46,text,true,,6003,118,9,9,https://web.whatsapp.com/,307,0,140
1704970033588,224,HTTP Request,200,OK,Thread Group 1-49,text,true,,6003,118,8,8,https://web.whatsapp.com/,224,0,130
1704970033617,216,HTTP Request,200,OK,Thread Group 1-50,text,true,,6003,118,8,8,https://web.whatsapp.com/,216,0,126
1704970033648,240,HTTP Request,200,OK,Thread Group 1-51,text,true,,6003,118,9,9,https://web.whatsapp.com/,239,0,142
1704970033679,215,HTTP Request,200,OK,Thread Group 1-52,text,true,,6065,118,8,8,https://web.whatsapp.com/,214,0,124
1704970033708,221,HTTP Request,200,OK,Thread Group 1-53,text,true,,6003,118,8,8,https://web.whatsapp.com/,221,0,129
1704970033737,236,HTTP Request,200,OK,Thread Group 1-54,text,true,,6003,118,8,8,https://web.whatsapp.com/,235,0,138
1704970033768,225,HTTP Request,200,OK,Thread Group 1-55,text,true,,6175,118,8,8,https://web.whatsapp.com/,225,0,129
1704970033797,222,HTTP Request,200,OK,Thread Group 1-56,text,true,,6003,118,8,8,https://web.whatsapp.com/,221,0,126
1704970033828,244,HTTP Request,200,OK,Thread Group 1-57,text,true,,6003,118,9,9,https://web.whatsapp.com/,244,0,144
1704970033859,238,HTTP Request,200,OK,Thread Group 1-58,text,true,,6003,118,8,8,https://web.whatsapp.com/,237,0,138
1704970033888,236,HTTP Request,200,OK,Thread Group 1-59,text,true,,6003,118,8,8,https://web.whatsapp.com/,235,0,137
1704970033919,240,HTTP Request,200,OK,Thread Group 1-60,text,true,,6003,118,9,9,https://web.whatsapp.com/,239,0,139
1704970033947,246,HTTP Request,200,OK,Thread Group 1-61,text,true,,6003,118,9,9,https://web.whatsapp.com/,246,0,139
1704970033979,255,HTTP Request,200,OK,Thread Group 1-62,text,true,,6003,118,9,9,https://web.whatsapp.com/,254,0,144
1704970034009,246,HTTP Request,200,OK,Thread Group 1-63,text,true,,6003,118,9,9,https://web.whatsapp.com/,245,0,143
1704970034037,221,HTTP Request,200,OK,Thread Group 1-64,text,true,,6003,118,8,8,https://web.whatsapp.com/,220,0,128
1704970034067,218,HTTP Request,200,OK,Thread Group 1-65,text,true,,6003,118,8,8,https://web.whatsapp.com/,218,0,125
1704970034098,225,HTTP Request,200,OK,Thread Group 1-66,text,true,,6003,118,8,8,https://web.whatsapp.com/,224,0,130
1704970034127,241,HTTP Request,200,OK,Thread Group 1-67,text,true,,6003,118,9,9,https://web.whatsapp.com/,240,0,140
1704970034159,242,HTTP Request,200,OK,Thread Group 1-68,text,true,,6003,118,9,9,https://web.whatsapp.com/,241,0,142
1704970034188,227,HTTP Request,200,OK,Thread Group 1-69,text,true,,6003,118,8,8,https://web.whatsapp.com/,226,0,129
1704970034217,226,HTTP Request,200,OK,Thread Group 1-70,text,true,,6003,118,8,8,https://web.whatsapp.com/,225,0,130
1704970034248,237,HTTP Request,200,OK,Thread Group 1-71,text,true,,6065,118,8,8,https://web.whatsapp.com/,236,0,137
1704970034277,222,HTTP Request,200,OK,Thread Group 1-72,text,true,,6003,118,8,8,https://web.whatsapp.com/,222,0,128
1704970034340,225,HTTP Request,200,OK,Thread Group 1-74,text,true,,6065,118,9,9,https://web.whatsapp.com/,224,0,130
1704970034308,263,HTTP Request,200,OK,Thread Group 1-73,text,true,,6003,118,8,8,https://web.whatsapp.com/,262,0,139
1704970034367,245,HTTP Request,200,OK,Thread Group 1-75,text,true,,6003,118,9,9,https://web.whatsapp.com/,244,0,143
1704970034397,234,HTTP Request,200,OK,Thread Group 1-76,text,true,,6003,118,8,8,https://web.whatsapp.com/,233,0,137
1704970034427,218,HTTP Request,200,OK,Thread Group 1-77,text,true,,6003,118,8,8,https://web.whatsapp.com/,218,0,125
1704970034457,252,HTTP Request,200,OK,Thread Group 1-78,text,true,,6003,118,9,9,https://web.whatsapp.com/,252,0,138
1704970034487,235,HTTP Request,200,OK,Thread Group 1-79,text,true,,6003,118,8,8,https://web.whatsapp.com/,234,0,137
1704970034518,224,HTTP Request,200,OK,Thread Group 1-80,text,true,,6003,118,8,8,https://web.whatsapp.com/,223,0,126
1704970034578,232,HTTP Request,200,OK,Thread Group 1-82,text,true,,6065,118,9,9,https://web.whatsapp.com/,231,0,124
1704970034548,267,HTTP Request,200,OK,Thread Group 1-81,text,true,,6003,118,8,8,https://web.whatsapp.com/,266,0,138
1704970034607,261,HTTP Request,200,OK,Thread Group 1-83,text,true,,6003,118,9,9,https://web.whatsapp.com/,260,0,152
1704970034637,252,HTTP Request,200,OK,Thread Group 1-84,text,true,,6003,118,9,9,https://web.whatsapp.com/,252,0,148
1704970034668,262,HTTP Request,200,OK,Thread Group 1-85,text,true,,6003,118,9,9,https://web.whatsapp.com/,261,0,160
1704970034697,273,HTTP Request,200,OK,Thread Group 1-86,text,true,,6003,118,10,10,https://web.whatsapp.com/,272,0,167
1704970034729,264,HTTP Request,200,OK,Thread Group 1-87,text,true,,6003,118,9,9,https://web.whatsapp.com/,264,0,157
1704970034759,262,HTTP Request,200,OK,Thread Group 1-88,text,true,,6003,118,9,9,https://web.whatsapp.com/,261,0,156
1704970034787,263,HTTP Request,200,OK,Thread Group 1-89,text,true,,6003,118,9,9,https://web.whatsapp.com/,262,0,159
1704970034817,260,HTTP Request,200,OK,Thread Group 1-90,text,true,,6003,118,9,9,https://web.whatsapp.com/,260,0,161
1704970034847,241,HTTP Request,200,OK,Thread Group 1-91,text,true,,6065,118,9,9,https://web.whatsapp.com/,240,0,145
1704970034877,259,HTTP Request,200,OK,Thread Group 1-92,text,true,,6003,118,9,9,https://web.whatsapp.com/,258,0,159
1704970034907,253,HTTP Request,200,OK,Thread Group 1-93,text,true,,6003,118,9,9,https://web.whatsapp.com/,252,0,152
1704970034938,244,HTTP Request,200,OK,Thread Group 1-94,text,true,,6003,118,9,9,https://web.whatsapp.com/,244,0,144
1704970034968,250,HTTP Request,200,OK,Thread Group 1-95,text,true,,6065,118,9,9,https://web.whatsapp.com/,250,0,150
1704970034998,237,HTTP Request,200,OK,Thread Group 1-96,text,true,,6003,118,8,8,https://web.whatsapp.com/,237,0,137
1704970035028,228,HTTP Request,200,OK,Thread Group 1-97,text,true,,6003,118,8,8,https://web.whatsapp.com/,228,0,130
1704970035057,248,HTTP Request,200,OK,Thread Group 1-98,text,true,,6175,118,9,9,https://web.whatsapp.com/,248,0,143
1704970035088,237,HTTP Request,200,OK,Thread Group 1-99,text,true,,6003,118,8,8,https://web.whatsapp.com/,236,0,138
1704970035118,230,HTTP Request,200,OK,Thread Group 1-100,text,true,,6003,118,8,8,https://web.whatsapp.com/,229,0,134
1704970035148,218,HTTP Request,200,OK,Thread Group 1-101,text,true,,6003,118,8,8,https://web.whatsapp.com/,217,0,125
1704970035178,230,HTTP Request,200,OK,Thread Group 1-102,text,true,,6003,118,8,8,https://web.whatsapp.com/,229,0,131
1704970035208,243,HTTP Request,200,OK,Thread Group 1-103,text,true,,6003,118,9,9,https://web.whatsapp.com/,242,0,142
1704970035239,239,HTTP Request,200,OK,Thread Group 1-104,text,true,,6003,118,9,9,https://web.whatsapp.com/,238,0,139
1704970035269,240,HTTP Request,200,OK,Thread Group 1-105,text,true,,6003,118,8,8,https://web.whatsapp.com/,240,0,141
1704970035298,224,HTTP Request,200,OK,Thread Group 1-106,text,true,,6003,118,8,8,https://web.whatsapp.com/,223,0,128
1704970035328,228,HTTP Request,200,OK,Thread Group 1-107,text,true,,6003,118,8,8,https://web.whatsapp.com/,227,0,131
1704970035358,218,HTTP Request,200,OK,Thread Group 1-108,text,true,,6175,118,8,8,https://web.whatsapp.com/,217,0,126
1704970035389,221,HTTP Request,200,OK,Thread Group 1-109,text,true,,6003,118,8,8,https://web.whatsapp.com/,221,0,128
1704970035418,225,HTTP Request,200,OK,Thread Group 1-110,text,true,,6003,118,8,8,https://web.whatsapp.com/,224,0,129
1704970035448,228,HTTP Request,200,OK,Thread Group 1-111,text,true,,6003,118,8,8,https://web.whatsapp.com/,227,0,132
1704970035478,219,HTTP Request,200,OK,Thread Group 1-112,text,true,,6003,118,8,8,https://web.whatsapp.com/,219,0,127
1704970035510,223,HTTP Request,200,OK,Thread Group 1-113,text,true,,6003,118,8,8,https://web.whatsapp.com/,222,0,126
1704970035539,241,HTTP Request,200,OK,Thread Group 1-114,text,true,,6003,118,9,9,https://web.whatsapp.com/,240,0,140
1704970035569,230,HTTP Request,200,OK,Thread Group 1-115,text,true,,6003,118,8,8,https://web.whatsapp.com/,229,0,131
1704970035598,217,HTTP Request,200,OK,Thread Group 1-116,text,true,,6003,118,8,8,https://web.whatsapp.com/,217,0,126
1704970035628,222,HTTP Request,200,OK,Thread Group 1-117,text,true,,6003,118,8,8,https://web.whatsapp.com/,221,0,129
1704970035658,241,HTTP Request,200,OK,Thread Group 1-118,text,true,,6003,118,9,9,https://web.whatsapp.com/,240,0,138
1704970035688,240,HTTP Request,200,OK,Thread Group 1-119,text,true,,6003,118,9,9,https://web.whatsapp.com/,240,0,142
1704970035748,242,HTTP Request,200,OK,Thread Group 1-121,text,true,,6003,118,10,10,https://web.whatsapp.com/,241,0,140
1704970035779,241,HTTP Request,200,OK,Thread Group 1-122,text,true,,6003,118,10,10,https://web.whatsapp.com/,240,0,140
1704970035809,226,HTTP Request,200,OK,Thread Group 1-123,text,true,,6003,118,9,9,https://web.whatsapp.com/,226,0,131
1704970035718,320,HTTP Request,200,OK,Thread Group 1-120,text,true,,6003,118,8,8,https://web.whatsapp.com/,319,0,137
1704970035838,244,HTTP Request,200,OK,Thread Group 1-124,text,true,,6003,118,9,9,https://web.whatsapp.com/,243,0,143
1704970035868,223,HTTP Request,200,OK,Thread Group 1-125,text,true,,6003,118,8,8,https://web.whatsapp.com/,222,0,131
1704970035899,229,HTTP Request,200,OK,Thread Group 1-126,text,true,,6003,118,8,8,https://web.whatsapp.com/,227,0,130
1704970035928,238,HTTP Request,200,OK,Thread Group 1-127,text,true,,6003,118,8,8,https://web.whatsapp.com/,237,0,137
1704970035958,227,HTTP Request,200,OK,Thread Group 1-128,text,true,,7811,118,8,8,https://web.whatsapp.com/,225,0,128
1704970035989,219,HTTP Request,200,OK,Thread Group 1-129,text,true,,6003,118,8,8,https://web.whatsapp.com/,218,0,127
1704970036019,239,HTTP Request,200,OK,Thread Group 1-130,text,true,,6003,118,9,9,https://web.whatsapp.com/,238,0,139
1704970036048,225,HTTP Request,200,OK,Thread Group 1-131,text,true,,6003,118,8,8,https://web.whatsapp.com/,225,0,129
1704970036078,234,HTTP Request,200,OK,Thread Group 1-132,text,true,,6003,118,8,8,https://web.whatsapp.com/,233,0,136
1704970036108,239,HTTP Request,200,OK,Thread Group 1-133,text,true,,6003,118,8,8,https://web.whatsapp.com/,238,0,141
1704970036199,236,HTTP Request,200,OK,Thread Group 1-136,text,true,,6003,118,10,10,https://web.whatsapp.com/,236,0,138
1704970036138,305,HTTP Request,200,OK,Thread Group 1-134,text,true,,6003,118,10,10,https://web.whatsapp.com/,305,0,138
1704970036229,217,HTTP Request,200,OK,Thread Group 1-137,text,true,,6003,118,9,9,https://web.whatsapp.com/,217,0,125
1704970036258,240,HTTP Request,200,OK,Thread Group 1-138,text,true,,6003,118,10,10,https://web.whatsapp.com/,240,0,137
1704970036347,219,HTTP Request,200,OK,Thread Group 1-141,text,true,,6003,118,11,11,https://web.whatsapp.com/,218,0,127
1704970036288,324,HTTP Request,200,OK,Thread Group 1-139,text,true,,6003,118,11,11,https://web.whatsapp.com/,324,0,139
1704970036378,248,HTTP Request,200,OK,Thread Group 1-142,text,true,,6003,118,11,11,https://web.whatsapp.com/,248,0,144
1704970036408,222,HTTP Request,200,OK,Thread Group 1-143,text,true,,6003,118,10,10,https://web.whatsapp.com/,222,0,130
1704970036317,328,HTTP Request,200,OK,Thread Group 1-140,text,true,,6003,118,9,9,https://web.whatsapp.com/,327,0,143
1704970036439,236,HTTP Request,200,OK,Thread Group 1-144,text,true,,6003,118,9,9,https://web.whatsapp.com/,235,0,138
1704970036468,223,HTTP Request,200,OK,Thread Group 1-145,text,true,,6003,118,9,9,https://web.whatsapp.com/,223,0,131
1704970036498,245,HTTP Request,200,OK,Thread Group 1-146,text,true,,6003,118,10,10,https://web.whatsapp.com/,244,0,146
1704970036527,227,HTTP Request,200,OK,Thread Group 1-147,text,true,,6003,118,9,9,https://web.whatsapp.com/,226,0,131
1704970036558,255,HTTP Request,200,OK,Thread Group 1-148,text,true,,6003,118,10,10,https://web.whatsapp.com/,249,0,152
1704970036588,229,HTTP Request,200,OK,Thread Group 1-149,text,true,,6003,118,9,9,https://web.whatsapp.com/,227,0,133
1704970036619,238,HTTP Request,200,OK,Thread Group 1-150,text,true,,6003,118,9,9,https://web.whatsapp.com/,237,0,139
1704970036649,236,HTTP Request,200,OK,Thread Group 1-151,text,true,,6003,118,9,9,https://web.whatsapp.com/,235,0,137
1704970036677,221,HTTP Request,200,OK,Thread Group 1-152,text,true,,6003,118,9,9,https://web.whatsapp.com/,221,0,126
1704970036707,225,HTTP Request,200,OK,Thread Group 1-153,text,true,,6003,118,9,9,https://web.whatsapp.com/,223,0,131
1704970036738,217,HTTP Request,200,OK,Thread Group 1-154,text,true,,6003,118,9,9,https://web.whatsapp.com/,216,0,125
1704970036768,243,HTTP Request,200,OK,Thread Group 1-155,text,true,,6003,118,10,10,https://web.whatsapp.com/,242,0,143
1704970036798,216,HTTP Request,200,OK,Thread Group 1-156,text,true,,6003,118,9,9,https://web.whatsapp.com/,216,0,125
1704970036828,224,HTTP Request,200,OK,Thread Group 1-157,text,true,,6003,118,9,9,https://web.whatsapp.com/,223,0,131
1704970036859,239,HTTP Request,200,OK,Thread Group 1-158,text,true,,6003,118,10,10,https://web.whatsapp.com/,238,0,138
1704970036890,238,HTTP Request,200,OK,Thread Group 1-159,text,true,,6003,118,9,9,https://web.whatsapp.com/,237,0,141
1704970036917,221,HTTP Request,200,OK,Thread Group 1-160,text,true,,6175,118,9,9,https://web.whatsapp.com/,220,0,127
1704970036948,229,HTTP Request,200,OK,Thread Group 1-161,text,true,,6003,118,9,9,https://web.whatsapp.com/,228,0,134
1704970036977,243,HTTP Request,200,OK,Thread Group 1-162,text,true,,6003,118,10,10,https://web.whatsapp.com/,243,0,138
1704970037007,229,HTTP Request,200,OK,Thread Group 1-163,text,true,,6065,118,9,9,https://web.whatsapp.com/,229,0,128
1704970037037,236,HTTP Request,200,OK,Thread Group 1-164,text,true,,6003,118,9,9,https://web.whatsapp.com/,236,0,138
1704970037067,227,HTTP Request,200,OK,Thread Group 1-165,text,true,,6003,118,9,9,https://web.whatsapp.com/,226,0,129
1704970037098,240,HTTP Request,200,OK,Thread Group 1-166,text,true,,6003,118,9,9,https://web.whatsapp.com/,240,0,141
1704970037158,223,HTTP Request,200,OK,Thread Group 1-168,text,true,,6003,118,10,10,https://web.whatsapp.com/,222,0,130
1704970037187,221,HTTP Request,200,OK,Thread Group 1-169,text,true,,6003,118,10,10,https://web.whatsapp.com/,221,0,126
1704970036168,1289,HTTP Request,200,OK,Thread Group 1-135,text,true,,6003,118,10,10,https://web.whatsapp.com/,1289,0,1196
1704970037217,244,HTTP Request,200,OK,Thread Group 1-170,text,true,,6003,118,10,10,https://web.whatsapp.com/,243,0,142
1704970037248,227,HTTP Request,200,OK,Thread Group 1-171,text,true,,6003,118,9,9,https://web.whatsapp.com/,226,0,130
1704970037278,240,HTTP Request,200,OK,Thread Group 1-172,text,true,,6003,118,10,10,https://web.whatsapp.com/,239,0,143
1704970037307,226,HTTP Request,200,OK,Thread Group 1-173,text,true,,6003,118,9,9,https://web.whatsapp.com/,225,0,132
1704970037339,244,HTTP Request,200,OK,Thread Group 1-174,text,true,,6003,118,10,10,https://web.whatsapp.com/,244,0,141
1704970037369,222,HTTP Request,200,OK,Thread Group 1-175,text,true,,6003,118,9,9,https://web.whatsapp.com/,222,0,128
1704970037399,235,HTTP Request,200,OK,Thread Group 1-176,text,true,,6003,118,9,9,https://web.whatsapp.com/,233,0,137
1704970037427,240,HTTP Request,200,OK,Thread Group 1-177,text,true,,6003,118,9,9,https://web.whatsapp.com/,240,0,142
1704970037458,246,HTTP Request,200,OK,Thread Group 1-178,text,true,,6003,118,10,10,https://web.whatsapp.com/,246,0,140
1704970037488,243,HTTP Request,200,OK,Thread Group 1-179,text,true,,6003,118,10,10,https://web.whatsapp.com/,241,0,142
1704970037129,602,HTTP Request,200,OK,Thread Group 1-167,text,true,,6003,118,10,10,https://web.whatsapp.com/,216,0,125
1704970037518,237,HTTP Request,200,OK,Thread Group 1-180,text,true,,6003,118,8,8,https://web.whatsapp.com/,237,0,138
1704970037548,223,HTTP Request,200,OK,Thread Group 1-181,text,true,,6003,118,8,8,https://web.whatsapp.com/,222,0,130
1704970037579,238,HTTP Request,200,OK,Thread Group 1-182,text,true,,6003,118,8,8,https://web.whatsapp.com/,238,0,137
1704970037607,251,HTTP Request,200,OK,Thread Group 1-183,text,true,,6175,118,9,9,https://web.whatsapp.com/,250,0,139
1704970037668,243,HTTP Request,200,OK,Thread Group 1-185,text,true,,6003,118,10,10,https://web.whatsapp.com/,242,0,142
1704970037637,295,HTTP Request,200,OK,Thread Group 1-184,text,true,,6003,118,9,9,https://web.whatsapp.com/,295,0,127
1704970037697,253,HTTP Request,200,OK,Thread Group 1-186,text,true,,6003,118,9,9,https://web.whatsapp.com/,253,0,153
1704970037727,259,HTTP Request,200,OK,Thread Group 1-187,text,true,,6003,118,9,9,https://web.whatsapp.com/,259,0,157
1704970037758,245,HTTP Request,200,OK,Thread Group 1-188,text,true,,6003,118,9,9,https://web.whatsapp.com/,244,0,148
1704970037818,238,HTTP Request,200,OK,Thread Group 1-190,text,true,,6065,118,9,9,https://web.whatsapp.com/,237,0,140
1704970037790,270,HTTP Request,200,OK,Thread Group 1-189,text,true,,6003,118,8,8,https://web.whatsapp.com/,268,0,166
1704970037879,222,HTTP Request,200,OK,Thread Group 1-192,text,true,,6003,118,9,9,https://web.whatsapp.com/,221,0,127
1704970037849,263,HTTP Request,200,OK,Thread Group 1-191,text,true,,6003,118,8,8,https://web.whatsapp.com/,263,0,140
1704970037908,237,HTTP Request,200,OK,Thread Group 1-193,text,true,,6003,118,8,8,https://web.whatsapp.com/,236,0,139
1704970037938,241,HTTP Request,200,OK,Thread Group 1-194,text,true,,6003,118,9,9,https://web.whatsapp.com/,241,0,141
1704970037968,227,HTTP Request,200,OK,Thread Group 1-195,text,true,,6003,118,8,8,https://web.whatsapp.com/,225,0,131
1704970037997,224,HTTP Request,200,OK,Thread Group 1-196,text,true,,6003,118,8,8,https://web.whatsapp.com/,223,0,131
1704970038060,224,HTTP Request,200,OK,Thread Group 1-198,text,true,,6003,118,9,9,https://web.whatsapp.com/,223,0,129
1704970038030,297,HTTP Request,200,OK,Thread Group 1-197,text,true,,6003,118,10,10,https://web.whatsapp.com/,220,0,128
1704970038088,249,HTTP Request,200,OK,Thread Group 1-199,text,true,,6175,118,9,9,https://web.whatsapp.com/,248,0,145
1704970038118,226,HTTP Request,200,OK,Thread Group 1-200,text,true,,6003,118,8,8,https://web.whatsapp.com/,226,0,135
1704970038147,221,HTTP Request,200,OK,Thread Group 1-201,text,true,,6003,118,8,8,https://web.whatsapp.com/,221,0,126
1704970038178,240,HTTP Request,200,OK,Thread Group 1-202,text,true,,6003,118,9,9,https://web.whatsapp.com/,239,0,141
1704970038209,239,HTTP Request,200,OK,Thread Group 1-203,text,true,,6003,118,9,9,https://web.whatsapp.com/,238,0,139
1704970038238,255,HTTP Request,200,OK,Thread Group 1-204,text,true,,6003,118,9,9,https://web.whatsapp.com/,255,0,127
1704970038267,244,HTTP Request,200,OK,Thread Group 1-205,text,true,,6003,118,9,9,https://web.whatsapp.com/,243,0,142
1704970038298,246,HTTP Request,200,OK,Thread Group 1-206,text,true,,6003,118,9,9,https://web.whatsapp.com/,244,0,145
1704970038327,243,HTTP Request,200,OK,Thread Group 1-207,text,true,,6003,118,9,9,https://web.whatsapp.com/,242,0,142
1704970038358,237,HTTP Request,200,OK,Thread Group 1-208,text,true,,6003,118,8,8,https://web.whatsapp.com/,237,0,139
1704970038388,237,HTTP Request,200,OK,Thread Group 1-209,text,true,,6003,118,8,8,https://web.whatsapp.com/,236,0,138
1704970038418,235,HTTP Request,200,OK,Thread Group 1-210,text,true,,6003,118,8,8,https://web.whatsapp.com/,235,0,137
1704970038448,235,HTTP Request,200,OK,Thread Group 1-211,text,true,,6003,118,8,8,https://web.whatsapp.com/,234,0,137
1704970038478,242,HTTP Request,200,OK,Thread Group 1-212,text,true,,6003,118,9,9,https://web.whatsapp.com/,241,0,142
1704970038508,222,HTTP Request,200,OK,Thread Group 1-213,text,true,,6003,118,8,8,https://web.whatsapp.com/,221,0,129
1704970038539,226,HTTP Request,200,OK,Thread Group 1-214,text,true,,6003,118,8,8,https://web.whatsapp.com/,226,0,132
1704970038568,221,HTTP Request,200,OK,Thread Group 1-215,text,true,,6003,118,8,8,https://web.whatsapp.com/,220,0,129
1704970038598,228,HTTP Request,200,OK,Thread Group 1-216,text,true,,6003,118,8,8,https://web.whatsapp.com/,227,0,133
1704970038628,223,HTTP Request,200,OK,Thread Group 1-217,text,true,,6003,118,8,8,https://web.whatsapp.com/,223,0,131
1704970038657,228,HTTP Request,200,OK,Thread Group 1-218,text,true,,6003,118,8,8,https://web.whatsapp.com/,228,0,137
1704970038687,231,HTTP Request,200,OK,Thread Group 1-219,text,true,,6003,118,8,8,https://web.whatsapp.com/,231,0,137
1704970038719,243,HTTP Request,200,OK,Thread Group 1-220,text,true,,6003,118,9,9,https://web.whatsapp.com/,243,0,145
1704970038749,221,HTTP Request,200,OK,Thread Group 1-221,text,true,,6003,118,8,8,https://web.whatsapp.com/,220,0,128
1704970038777,234,HTTP Request,200,OK,Thread Group 1-222,text,true,,6003,118,8,8,https://web.whatsapp.com/,234,0,131
